"DateTime","Players"
"2026-03-01 21:10:00",15486
"2026-03-01 21:20:00",15104
"2026-03-01 21:30:00",14689
"2026-03-01 21:40:00",14069
"2026-03-01 21:50:00",13661
"2026-03-01 22:00:00",13076
"2026-03-01 22:10:00",12315
"2026-03-01 22:20:00",11674
"2026-03-01 22:30:00",11252
"2026-03-01 22:40:00",10666
"2026-03-01 22:50:00",10113
"2026-03-01 23:00:00",9510
"2026-03-01 23:10:00",8778
"2026-03-01 23:20:00",8445
"2026-03-01 23:30:00",8052
"2026-03-01 23:40:00",7425
"2026-03-01 23:50:00",7070
"2026-03-02 00:00:00",6618
"2026-03-02 00:10:00",5957
"2026-03-02 00:20:00",5548
"2026-03-02 00:30:00",5314
"2026-03-02 00:40:00",4688
"2026-03-02 00:50:00",4314
"2026-03-02 01:00:00",4009
"2026-03-02 01:10:00",3712
"2026-03-02 01:20:00",3563
"2026-03-02 01:30:00",3292
"2026-03-02 01:40:00",3073
"2026-03-02 01:50:00",2847
"2026-03-02 02:00:00",2634
"2026-03-02 02:10:00",2424
"2026-03-02 02:20:00",2270
"2026-03-02 02:30:00",2016
"2026-03-02 02:40:00",1907
"2026-03-02 02:50:00",1756
"2026-03-02 03:00:00",1650
"2026-03-02 03:10:00",1510
"2026-03-02 03:20:00",1401
"2026-03-02 03:30:00",1246
"2026-03-02 03:40:00",1173
"2026-03-02 03:50:00",1077
"2026-03-02 04:00:00",1047
"2026-03-02 04:10:00",976
"2026-03-02 04:20:00",910
"2026-03-02 04:30:00",870
"2026-03-02 04:40:00",857
"2026-03-02 04:50:00",829
"2026-03-02 05:00:00",818
"2026-03-02 05:10:00",791
"2026-03-02 05:20:00",756
"2026-03-02 05:30:00",761
"2026-03-02 05:40:00",749
"2026-03-02 05:50:00",735
"2026-03-02 06:00:00",768
"2026-03-02 06:10:00",839
"2026-03-02 06:20:00",863
"2026-03-02 06:30:00",935
"2026-03-02 06:40:00",980
"2026-03-02 06:50:00",1140
"2026-03-02 07:00:00",1258
"2026-03-02 07:10:00",1332
"2026-03-02 07:20:00",1493
"2026-03-02 07:30:00",1570
"2026-03-02 07:40:00",1720
"2026-03-02 07:50:00",1790
"2026-03-02 08:00:00",1819
"2026-03-02 08:10:00",1833
"2026-03-02 08:20:00",1743
"2026-03-02 08:30:00",1674
"2026-03-02 08:40:00",1520
"2026-03-02 08:50:00",1481
"2026-03-02 09:00:00",1409
"2026-03-02 09:10:00",1432
"2026-03-02 09:20:00",1443
"2026-03-02 09:30:00",1456
"2026-03-02 09:40:00",1535
"2026-03-02 09:50:00",1526
"2026-03-02 10:00:00",1641
"2026-03-02 10:10:00",1631
"2026-03-02 10:20:00",1683
"2026-03-02 10:30:00",1773
"2026-03-02 10:40:00",1848
"2026-03-02 10:50:00",1926
"2026-03-02 11:00:00",1862
"2026-03-02 11:10:00",1915
"2026-03-02 11:20:00",1907
"2026-03-02 11:30:00",1920
"2026-03-02 11:40:00",1958
"2026-03-02 11:50:00",2025
"2026-03-02 12:00:00",2073
"2026-03-02 12:10:00",2173
"2026-03-02 12:20:00",2155
"2026-03-02 12:30:00",2224
"2026-03-02 12:40:00",2274
"2026-03-02 12:50:00",2284
"2026-03-02 13:00:00",2243
"2026-03-02 13:10:00",2292
"2026-03-02 13:20:00",2264
"2026-03-02 13:30:00",2265
"2026-03-02 13:40:00",2288
"2026-03-02 13:50:00",2364
"2026-03-02 14:00:00",2362
"2026-03-02 14:10:00",2357
"2026-03-02 14:20:00",2365
"2026-03-02 14:30:00",2457
"2026-03-02 14:40:00",2650
"2026-03-02 14:50:00",2845
"2026-03-02 15:00:00",3072
"2026-03-02 15:10:00",3382
"2026-03-02 15:20:00",3611
"2026-03-02 15:30:00",3773
"2026-03-02 15:40:00",4320
"2026-03-02 15:50:00",4599
"2026-03-02 16:00:00",5183
"2026-03-02 16:10:00",5453
"2026-03-02 16:20:00",5938
"2026-03-02 16:30:00",6513
"2026-03-02 16:40:00",6852
"2026-03-02 16:50:00",7344
"2026-03-02 17:00:00",7882
"2026-03-02 17:10:00",8326
"2026-03-02 17:20:00",8716
"2026-03-02 17:30:00",9124
"2026-03-02 17:40:00",9405
"2026-03-02 17:50:00",9864
"2026-03-02 18:00:00",10353
"2026-03-02 18:10:00",10558
"2026-03-02 18:20:00",10953
"2026-03-02 18:30:00",11278
"2026-03-02 18:40:00",11591
"2026-03-02 18:50:00",11807
